state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,batch_number,imu_queue_size,apogee_predictor_queue_size,update_timestamp_ns
S,-0.72,0,1737839600826205952,,0.99856365,0.01471091,-0.00401454,-0.00242158,0.00315625,0.00713083,0.00997884,0.00013767,-0.00004028,-0.00001667,0.00003027,0.00006850,1034.83923340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,0,0,1737839600791540295
S,-0.72,0,1737839600843975424,,,,,,,,,,,,,,,0.36553615,0.61383212,0.36330026,-0.59800196,-178.18745422,0.01233112,0.00751795,0.01269537,0.00760266,0.01177033,0.00245669,0.00372650,9.78196430,0.15113702,-0.07451268,0.00429916,0.29047620,-0.24619330,-9.77766514,0.13933918,-0.17168063,-0.44812927,0.00000000,9.77050052,,,,,,530,0,0,1737839600794301812
S,-0.72,0,1737839600836165632,,0.99965042,0.01446494,-0.00372759,0.00614872,0.00182642,0.00562480,0.00999778,0.00014597,-0.00003822,0.00007030,0.00002706,0.00004715,1034.83923340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531,0,0,1737839600797366045
S,-0.72,0,1737839600846120960,,0.99942082,0.01392411,-0.00248131,0.01106189,0.00299872,0.00501321,0.00999060,0.00014467,-0.00002719,0.00011357,0.00002853,0.00005554,1034.82336426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,0,0,1737839600803234783
S,-0.72,0,1737839600863925248,,,,,,,,,,,,,,,0.36547720,0.61390382,0.36320716,-0.59802109,-177.66957092,0.01233112,0.00751795,0.01269537,0.00760266,0.01463134,0.00049062,0.00391240,9.81161785,0.13393995,-0.01684705,0.03396893,0.27403724,-0.18892297,-9.77764893,0.14009729,-0.17207591,0.06975403,0.00000000,9.80195550,,,,,,533,0,0,1737839600817039869
S,-0.72,0,1737839600856078848,,0.99972576,0.01326028,-0.00193877,0.01587773,0.00149041,0.00355516,0.00999816,0.00012260,-0.00002159,0.00017050,0.00001634,0.00003421,1034.79907227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,0,0,1737839600817039869
S,-0.72,0,1737839600866038272,,0.99927008,0.01268455,-0.00099156,0.01765194,0.00222356,0.00336071,0.00998785,0.00012276,-0.00000679,0.00018027,0.00003040,0.00003564,1034.78735352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,0,0,1737839600827220856
S,-0.72,0,1737839600883873024,,,,,,,,,,,,,,,0.36537933,0.61398220,0.36309481,-0.59806854,-177.66957092,0.01233351,0.00751501,0.01270362,0.00760077,0.01559193,0.00115618,0.00518103,9.81475735,0.11330081,0.00028775,0.03711987,0.25376010,-0.17207727,-9.77763748,0.14045930,-0.17236502,0.06975403,0.00000000,9.80598239,,,,,,535,0,0,1737839600834967840
S,-0.72,0,1737839600875994112,,0.99854785,0.01268026,-0.00089665,0.01467870,0.00152022,0.00411731,0.00999194,0.00012749,-0.00000398,0.00014584,0.00001347,0.00003819,1034.78173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,0,0,1737839600834967840
S,-0.72,0,1737839600885951744,,1.00025272,0.01220768,0.00002577,0.00907703,0.00077818,0.00254796,0.01000009,0.00012206,-0.00000279,0.00008744,0.00000237,0.00002433,1034.78771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,0,0,1737839600845908911
S,-0.72,0,1737839600903818752,,,,,,,,,,,,,,,0.36517769,0.61377484,0.36309165,-0.59840637,-178.19274902,0.01233333,0.00751432,0.01270288,0.00759932,0.00425268,0.00033979,0.00393227,9.79711437,0.11337642,-0.01700077,0.01930141,0.24757054,-0.18434067,-9.77781296,0.13419412,-0.16733989,-0.45342407,0.00000000,9.78788928,,,,,,537,0,0,1737839600851698063
S,-0.72,0,1737839600895911424,,0.99895942,0.01288138,-0.00010929,0.00228576,0.00073374,0.00365382,0.00999364,0.00013111,0.00000176,0.00001381,0.00001462,0.00003907,1034.81518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,0,0,1737839600856939237
S,-0.72,0,1737839600905867008,,0.99895972,0.01294559,0.00021291,-0.00693275,0.00110040,0.00235659,0.00998987,0.00013241,0.00000084,-0.00007956,0.00000820,0.00001723,1034.82824707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,0,0,1737839600863166033
S,-0.72,0,1737839600923768576,,,,,,,,,,,,,,,0.36523154,0.61375469,0.36313596,-0.59836733,-178.19274902,0.01233333,0.00751432,0.01270288,0.00759932,-0.01379128,-0.00102012,0.00216564,9.81122589,0.13956301,0.00208031,0.03341866,0.27401829,-0.16540411,-9.77780724,0.13445528,-0.16748442,-0.45342407,0.00000000,9.80180843,,,,,,540,0,0,1737839600877848686
S,-0.72,0,1737839600915825152,,0.99882424,0.01289992,-0.00080407,-0.01382613,0.00221365,0.00242702,0.00998851,0.00012521,-0.00000549,-0.00015562,0.00002488,0.00002298,1034.83471680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,0,0,1737839600877848686
S,-0.72,0,1737839600925784832,,0.99945354,0.01447555,-0.00271322,-0.01991483,0.00016826,0.00190922,0.00999136,0.00014463,-0.00002828,-0.00020665,-0.00000237,0.00001553,1034.83142090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,0,0,1737839600886966780
S,-0.72,0,1737839600943716352,,,,,,,,,,,,,,,0.36536178,0.61368048,0.36325961,-0.59828877,-177.80168152,0.01233333,0.00751432,0.01270288,0.00759932,-0.02449345,-0.00101232,-0.00295097,9.77644825,0.13713291,-0.02507780,-0.00135612,0.27173218,-0.19253987,-9.77780437,0.13459927,-0.16746208,-0.06235657,0.00000000,9.76646399,,,,,,542,0,0,1737839600894910333
S,-0.72,0,1737839600935741184,,0.99884415,0.01364124,-0.00335237,-0.02517185,-0.00074322,0.00060439,0.00998672,0.00014035,-0.00003661,-0.00025807,-0.00000251,-0.00000145,1034.81140137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,0,0,1737839600894910333
S,-0.72,0,1737839600945705472,,0.99817199,0.01680783,-0.00427490,-0.02985827,0.00076930,0.00272030,0.00998027,0.00017266,-0.00004411,-0.00030923,0.00001258,0.00003034,1034.80187988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,0,0,1737839600913580237
S,-0.72,0,1737839600963662592,,,,,,,,,,,,,,,0.36556259,0.61357194,0.36343431,-0.59817147,-177.80168152,0.01233333,0.00751432,0.01270288,0.00759932,-0.03645479,0.00220151,0.00102334,9.78247643,0.18167973,-0.05885807,0.00467396,0.31670308,-0.22619441,-9.77780247,0.13502336,-0.16733633,-0.06235657,0.00000000,9.77052813,,,,,,543,0,0,1737839600913580237
