state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,retrieved_imu_packets,queued_imu_packets,apogee_predictor_queue_size,imu_packets_per_cycle,update_timestamp_ns
F,115,0,1740256958820485120,,0.74625063,0.68374753,-1.0737226,3.09856391,3.68810534,-2.22455978,0.00149469,0.0013527,-0.00213174,0.00619516,0.00738186,-0.0044388,907.25970459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256958822600127
F,115,0,1740256958820857600,['estOrientQuaternion'],,,,,,,,,,,,,,0.55952489,0.18697524,0.61497045,-0.52324331,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,3.10474896,3.68133593,-2.2249043,7.34545803,6.6149292,-10.31850147,-1.29873657,2.36717176,-8.61965466,-8.6441946,-4.24775743,1.69884717,1080.80381775,-27.87860853,1.46103875,,,,,,3,0,0,3,1740256958822600127
F,115,0,1740256958822486272,,0.67963922,0.71751404,-1.0578351,3.0785172,3.71494842,-2.21847916,0.00136186,0.00145893,-0.00213668,0.00615664,0.00743974,-0.00443698,907.25286865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958823118634
F,115,0,1740256958822857984,['estOrientQuaternion'],,,,,,,,,,,,,,0.55550146,0.18927045,0.61582607,-0.52569312,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,3.08615661,3.71063972,-2.22409844,6.96659946,7.05426836,-10.60661983,-1.67105579,2.77846813,-8.945261,-8.63765526,-4.27580023,1.66135907,1080.80381775,-27.89548921,1.35905988,,,,,,1,0,0,5,1740256958823482603
F,115,0,1740256958824484352,,0.68267316,0.74427408,-1.06966794,3.0552876,3.73262477,-2.20699835,0.00132919,0.00150977,-0.00212917,0.00610315,0.0074699,-0.00440702,907.24902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,1740256958823986184
F,115,0,1740256958824856576,['estOrientQuaternion'],,,,,,,,,,,,,,0.55145621,0.19156459,0.61668789,-0.5281052,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,3.05882668,3.72825408,-2.20963502,6.38954496,7.330791,-10.34502125,-2.24130583,3.02680254,-8.72153282,-8.63085079,-4.30398846,1.6234889,1080.80381775,-27.91226637,1.40380695,,,,,,5,0,0,1,1740256958823986184
F,115,0,1740256958826479104,,0.68075991,0.75285226,-1.08643818,3.03885078,3.75477815,-2.19603181,0.00138136,0.00148707,-0.00217857,0.00606846,0.00751131,-0.00439013,907.24688721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,1740256958823986184
F,115,0,1740256958826853376,['estOrientQuaternion'],,,,,,,,,,,,,,0.54739481,0.19385646,0.61755264,-0.53047842,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,3.03874445,3.74633694,-2.20219207,6.85292101,7.21325541,-10.63735962,-1.77087164,2.8809886,-9.05202579,-8.62379265,-4.33226681,1.58533394,1080.80381775,-27.92909238,1.37132375,,,,,,1,0,0,3,1740256958824327689
F,115,0,1740256958828470272,,0.62173921,0.80813539,-1.07805204,3.01433706,3.77318883,-2.18862319,0.00124213,0.00166327,-0.0021561,0.00602568,0.00755557,-0.00437573,907.2456665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256958824576303
F,115,0,1740256958828848384,['estOrientQuaternion'],,,,,,,,,,,,,,0.54331231,0.19614971,0.61842,-0.53281683,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,3.0227952,3.77204418,-2.19319606,6.31395149,8.04783249,-10.62041664,-2.30251122,3.68716908,-9.07354546,-8.61646271,-4.36066341,1.54687083,1080.80381775,-27.94533949,1.65444157,,,,,,3,0,0,3,1740256958824576303
F,115,0,1740256958830461696,,0.58744097,0.83075756,-1.06712019,2.98992538,3.78942847,-2.17496562,0.00113729,0.00166258,-0.00216246,0.00597256,0.00758274,-0.00434844,907.24499512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958828071241
F,115,0,1740256958830845696,['estOrientQuaternion'],,,,,,,,,,,,,,0.53921241,0.19844171,0.61929023,-0.53511733,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.99424195,3.78450155,-2.18215108,5.59230709,8.06211185,-10.69974327,-3.01655769,3.67295551,-9.19163036,-8.60886478,-4.38915634,1.50811267,1080.80381775,-27.96234615,1.28288655,,,,,,3,0,0,3,1740256958828589601
F,115,0,1740256958832453632,,0.42364883,0.92698145,-1.04687548,2.96628428,3.80233598,-2.1670053,0.00091512,0.00178484,-0.00218512,0.00592507,0.00759933,-0.00433708,907.24462891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256958828589601
F,115,0,1740256958832841728,['estOrientQuaternion'],,,,,,,,,,,,,,0.53510135,0.20072523,0.62016076,-0.5373795,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.97024941,3.79237866,-2.17453575,5.25918102,8.25124931,-10.93362904,-3.34177971,3.8334837,-9.46444893,-8.60096073,-4.41776562,1.46918011,1080.80381775,-27.97966951,1.1191388,,,,,,2,0,0,4,1740256958829327592
F,115,0,1740256958834442496,,0.58001792,0.83317095,-1.10476124,2.94474363,3.81978917,-2.15291834,0.00093577,0.00170721,-0.00209508,0.00589196,0.00765214,-0.00429726,907.24438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,4,1740256958829327592
F,115,0,1740256958834835712,['estOrientQuaternion'],,,,,,,,,,,,,,0.53097522,0.20301098,0.62103146,-0.53960335,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.95492172,3.82125592,-2.15458751,3.33007002,8.98375225,-9.68323994,-5.2627387,4.53735971,-8.25325298,-8.59280872,-4.44639254,1.4299866,1080.80381775,-27.99620836,1.5032525,,,,,,4,0,0,4,1740256958829695283
F,115,0,1740256958836428800,,0.41977102,0.82525516,-1.06428146,2.92473292,3.83429193,-2.14741945,0.00097859,0.00168491,-0.00217727,0.00584086,0.00766957,-0.00429711,907.2442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1740256958829695283
F,115,0,1740256958836839168,['estOrientQuaternion'],,,,,,,,,,,,,,0.52683353,0.20529516,0.62190419,-0.54178929,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.92566705,3.82751012,-2.15390468,6.01579618,8.28275013,-11.06510639,-2.56858206,3.80764723,-9.67457771,-8.58437824,-4.4751029,1.39052832,1080.80381775,-28.01300174,1.41568889,,,,,,3,1,0,1,1740256958840490991
F,115,0,1740256958838422016,,0.3843298,0.91908705,-1.07168949,2.90263391,3.84057903,-2.14148569,0.00061868,0.00181879,-0.00210316,0.00580309,0.00769545,-0.0042792,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1740256958840490991
F,115,0,1740256958838840832,['estOrientQuaternion'],,,,,,,,,,,,,,0.52267665,0.20757207,0.62277734,-0.54394066,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.90996814,3.84688306,-2.14372897,2.71152973,8.42881966,-10.1724844,-5.8640728,3.92484188,-8.82160282,-8.57560253,-4.50397778,1.35088181,1080.80381775,-28.03136325,0.6253304,,,,,,1,0,0,1,1740256958840757291
F,115,0,1740256958840423168,,0.44898146,0.87923872,-1.09021926,2.87734914,3.84531856,-2.1289444,0.00091303,0.00171617,-0.0021312,0.00575044,0.00769099,-0.0042538,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958841089814
F,115,0,1740256958840840960,['estOrientQuaternion'],,,,,,,,,,,,,,0.51851094,0.20984198,0.6236459,-0.5460574,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.88396335,3.84045553,-2.13422322,4.33472919,8.55985165,-10.32215786,-4.23177528,4.02691936,-9.01098442,-8.56650448,-4.53293228,1.31117344,1080.80381775,-28.04826977,1.34513611,,,,,,3,0,0,3,1740256958841585284
F,115,0,1740256958842421248,,0.44722968,0.94807619,-1.07176542,2.86299658,3.87032771,-2.12045622,0.0008861,0.0019487,-0.00216238,0.00571594,0.00774005,-0.00423721,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256958841585284
F,115,0,1740256958842839808,['estOrientQuaternion'],,,,,,,,,,,,,,0.51433808,0.21210235,0.62451124,-0.54813755,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.86094713,3.85737729,-2.12404132,4.41326141,9.4190731,-10.80587196,-4.14381886,4.85710096,-9.53448105,-8.55708027,-4.56197214,1.27139056,1080.80381775,-28.06448594,1.68545477,,,,,,1,0,0,3,1740256958842134181
F,115,0,1740256958844416256,,0.40898341,1.04451382,-1.06977546,2.83559918,3.87365413,-2.11441469,0.00090704,0.00207945,-0.00212528,0.00567179,0.00775905,-0.00423212,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,5,1740256958842657447
F,115,0,1740256958844837120,['estOrientQuaternion'],,,,,,,,,,,,,,0.51014578,0.21436225,0.62537819,-0.55018389,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.84779334,3.88018799,-2.12206841,4.81087065,9.80659866,-10.40553951,-3.73645926,5.21545696,-9.17419624,-8.5473299,-4.5911417,1.23134303,1080.80381775,-28.07930549,2.37795951,,,,,,3,0,0,5,1740256958842657447
F,115,0,1740256958846408448,,0.37194023,0.952061,-1.08342671,2.80731893,3.88538408,-2.10237885,0.00059747,0.0019264,-0.00210639,0.00560454,0.0077726,-0.00419749,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5,1740256958842983433
F,115,0,1740256958846832640,['estOrientQuaternion'],,,,,,,,,,,,,,0.50594336,0.21661544,0.6262452,-0.55219203,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.81057811,3.87909532,-2.10457611,2.68271756,9.9446907,-10.17857742,-5.85454369,5.32429695,-8.98745632,-8.53726101,-4.62039375,1.19112074,1080.80381775,-28.0953232,1.7713388,,,,,,5,0,0,5,1740256958842983433
F,115,0,1740256958848396800,,0.37322709,0.9633742,-1.06786561,2.78949761,3.90087533,-2.09737945,0.00079101,0.00195574,-0.00218074,0.00556694,0.0077996,-0.00419274,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5,1740256958842983433
F,115,0,1740256958848829696,['estOrientQuaternion'],,,,,,,,,,,,,,0.50173599,0.21885718,0.62711215,-0.5541597,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.7876842,3.89125919,-2.10088611,4.0572648,9.52161026,-10.93403721,-4.46960211,4.87189007,-9.78326416,-8.52686691,-4.64972019,1.15077269,1080.80381775,-28.11168525,1.60466136,,,,,,3,1,0,1,1740256958846522983
F,115,0,1740256958850385408,,0.37094998,0.99903089,-1.08420348,2.76541877,3.91606903,-2.08919716,0.00069856,0.00194357,-0.00214782,0.00552966,0.00784391,-0.00417227,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1740256958846522983
F,115,0,1740256958850825216,['estOrientQuaternion'],,,,,,,,,,,,,,0.4975104,0.2210988,0.62797993,-0.55609351,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.77504802,3.91741705,-2.09136128,3.34603977,9.22454643,-10.40270996,-5.17010021,4.54539061,-9.29253197,-8.51613998,-4.67915583,1.11017776,1080.80381775,-28.1283119,1.46619395,,,,,,1,0,0,1,1740256958846790598
F,115,0,1740256958852374272,,0.33906573,0.9597702,-1.06394446,2.7440424,3.93027115,-2.07919979,0.00065945,0.00196202,-0.00212941,0.00548047,0.00786498,-0.00415656,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958847113584
F,115,0,1740256958852819200,['estOrientQuaternion'],,,,,,,,,,,,,,0.49326923,0.22333863,0.62884873,-0.55799162,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.74677682,3.92571783,-2.08533597,3.37587976,9.92078876,-10.55644417,-5.12920237,5.21210384,-9.48709679,-8.50508213,-4.70868492,1.06934738,1080.80381775,-28.14405538,1.90215342,,,,,,1,0,0,1,1740256958847474052
F,115,0,1740256958854365184,,0.2867741,1.0123477,-1.08494878,2.71626115,3.938205,-2.07477021,0.00064662,0.00198259,-0.00221499,0.00542804,0.00787636,-0.00415367,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256958852081192
F,115,0,1740256958854816768,['estOrientQuaternion'],,,,,,,,,,,,,,0.48901781,0.22556716,0.62971747,-0.55985445,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.72424483,3.93333149,-2.08226061,3.53563976,9.36695576,-10.86354733,-4.95799923,4.62858772,-9.83515453,-8.49363899,-4.73836803,1.02839267,1080.80381775,-28.16079787,1.41715706,,,,,,1,0,0,1,1740256958852596588
F,115,0,1740256958856357888,,0.25398588,1.04562235,-1.09255111,2.6946907,3.94894361,-2.07093906,0.00041316,0.00211912,-0.00212998,0.00538049,0.00790445,-0.0041334,907.24420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256958853003612
F,115,0,1740256958856812800,['estOrientQuaternion'],,,,,,,,,,,,,,0.48475644,0.22778848,0.63058668,-0.56167972,922.33862305,0.09853713,0.24332052,0.07807038,0.12177364,2.69636369,3.94762206,-2.06900597,1.85529506,10.37600803,-10.2817831,-6.62655544,5.60786819,-9.29451656,-8.48185062,-4.76813984,0.98726684,1080.80381775,-28.17656841,1.89708701,,,,,,3,0,0,4,1740256958853458137
F,115,0,1740256958858347776,,0.19066577,1.03364813,-1.09896231,2.67038941,3.95682096,-2.06110048,0.00041658,0.00210586,-0.00219019,0.00533212,0.00790704,-0.00412341,907.22796631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4,1740256958853458137
F,115,0,1740256958858807296,['estOrientQuaternion'],,,,,,,,,,,,,,0.48048681,0.22999926,0.63145471,-0.56346935,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.67408967,3.94701123,-2.06969833,2.40015769,10.46001148,-10.76669788,-6.06952667,5.66198444,-9.82065678,-8.4696846,-4.79802704,0.94604087,1081.14201355,-28.19230741,1.90629311,,,,,,4,0,0,4,1740256958853732215
F,115,0,1740256958860334336,,0.14381462,1.10806775,-1.10121429,2.64568543,3.96822643,-2.05852747,0.00024363,0.00219966,-0.00219769,0.00528687,0.00793951,-0.00411739,907.21887207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,1740256958853732215
F,115,0,1740256958860804352,['estOrientQuaternion'],,,,,,,,,,,,,,0.47620571,0.23220021,0.63232148,-0.56522632,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.65248513,3.96480775,-2.06245136,1.21801353,10.40337658,-10.80840302,-7.23910522,5.57530689,-9.90368557,-8.45711899,-4.82806969,0.90471733,1081.14201355,-28.2089461,1.46712573,,,,,,1,2,0,2,1740256958858356651
F,115,0,1740256958862321664,,0.12474788,1.113554,-1.09103,2.62244678,3.9703114,-2.04575753,0.00020239,0.0022261,-0.00214186,0.00523905,0.00794952,-0.00408786,907.21374512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256958858449615
F,115,0,1740256958862799872,['estOrientQuaternion'],,,,,,,,,,,,,,0.47191375,0.23439725,0.63318878,-0.56694567,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.62719965,3.97429943,-2.0512898,0.96266711,10.94768143,-10.49986172,-7.48154688,6.08951473,-9.63666439,-8.44421387,-4.85816669,0.86319709,1081.14201355,-28.22448979,2.00794531,,,,,,1,0,0,1,1740256958858701767
F,115,0,1740256958864310528,,0.13949843,1.10973215,-1.09424901,2.59457088,3.98105407,-2.03640699,0.00028332,0.00226925,-0.00220145,0.00518319,0.0079557,-0.00406826,907.21087646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256958859080642
F,115,0,1740256958864794112,['estOrientQuaternion'],,,,,,,,,,,,,,0.46762022,0.23658438,0.63405198,-0.56862766,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.60119462,3.96923757,-2.03964162,1.37794101,11.25725174,-10.86392784,-7.05302906,6.36897182,-10.04227543,-8.43097019,-4.88827991,0.82165283,1081.14201355,-28.2396246,2.20924005,,,,,,1,2,0,2,1740256958859608168
F,115,0,1740256958866296832,,0.21997991,1.11728311,-1.09250975,2.574893,3.99139595,-2.03710055,0.00043488,0.00220838,-0.00218405,0.0051433,0.00799174,-0.0040735,907.20928955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958859702633
F,115,0,1740256958866791168,['estOrientQuaternion'],,,,,,,,,,,,,,0.46331772,0.2387625,0.63491511,-0.5702737,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.57750702,3.99235392,-2.03924656,1.83616006,10.68936443,-10.7281208,-6.58118582,5.77087069,-9.94814491,-8.417346,-4.91849375,0.77997601,1081.14201355,-28.25504919,2.07409443,,,,,,1,2,0,2,1740256958864338902
F,115,0,1740256958868284416,,0.15929532,1.20492482,-1.08743405,2.54197431,3.99384785,-2.03426433,0.00039586,0.00239648,-0.0021735,0.00507983,0.00798798,-0.00407047,907.20837402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958864433718
F,115,0,1740256958868787200,['estOrientQuaternion'],,,,,,,,,,,,,,0.4590016,0.24092881,0.63578033,-0.57188648,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.55219054,3.99083686,-2.04026675,2.42098713,11.38720608,-10.69025993,-5.98228931,6.43829679,-9.95211887,-8.40327644,-4.94890928,0.73814064,1081.14201355,-28.26892996,2.84384542,,,,,,1,2,0,2,1740256958865196006
F,115,0,1740256958870273792,,0.12147845,1.19758868,-1.06263411,2.5175519,4.00226593,-2.02412558,0.00013216,0.00246638,-0.00209319,0.00502609,0.00800887,-0.00404175,907.20788574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958865289563
F,115,0,1740256958870786048,['estOrientQuaternion'],,,,,,,,,,,,,,0.45468158,0.24308154,0.63664538,-0.57346207,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.51972032,3.99957871,-2.02675486,0.48212057,12.347826,-10.31108379,-7.90669727,7.3684063,-9.61485195,-8.38881779,-4.97941971,0.6962319,1081.14201355,-28.28207774,3.2204979,,,,,,1,0,0,3,1740256958870279319
F,115,0,1740256958872264704,,0.1566259,1.25211275,-1.07047629,2.49260044,4.01005793,-2.0238595,0.00038245,0.00250531,-0.00216231,0.00497412,0.00801637,-0.00404782,907.2076416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2,1740256958870527360
F,115,0,1740256958872783104,['estOrientQuaternion'],,,,,,,,,,,,,,0.45035675,0.24522205,0.63751107,-0.57499975,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.49443865,4.00201321,-2.02729607,1.92928982,12.01119423,-10.63850594,-6.44468307,7.0011816,-9.98429298,-8.37397289,-5.01001263,0.65421313,1081.14201355,-28.29510141,3.27636302,,,,,,3,0,0,2,1740256958870527360
F,115,0,1740256958874257408,,0.13439034,1.28307152,-1.06569815,2.46533537,4.02716112,-2.02292395,0.00025551,0.00252339,-0.00213875,0.00492593,0.00806058,-0.00404328,907.2074585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,1740256958870694029
F,115,0,1740256958874779136,['estOrientQuaternion'],,,,,,,,,,,,,,0.44601867,0.24735291,0.63837844,-0.57650405,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.47303677,4.02323961,-2.02497339,1.29424512,12.18657684,-10.52087975,-7.06444407,7.14580727,-9.90884495,-8.35868931,-5.04076958,0.61203438,1081.14201355,-28.3079965,3.33766572,,,,,,1,0,0,2,1740256958871211814
F,115,0,1740256958876247552,,0.11967394,1.28504753,-1.04396963,2.44233727,4.0418725,-2.01698709,0.00024545,0.0026429,-0.0020984,0.00487956,0.00808562,-0.00403571,907.20739746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3,1740256958871305556
F,115,0,1740256958876773376,['estOrientQuaternion'],,,,,,,,,,,,,,0.44166467,0.24947745,0.63924974,-0.57797325,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.4473052,4.0359025,-2.0243454,1.26466095,13.16770363,-10.39007187,-7.07831478,8.09602547,-9.82046032,-8.34297562,-5.07167864,0.56961149,1081.14201355,-28.31915985,4.2005722,,,,,,3,0,0,3,1740256958871671524
F,115,0,1740256958878234112,,0.11569037,1.34591818,-1.07147193,2.41449094,4.04054785,-2.02380443,0.00026689,0.00263955,-0.0021469,0.00482234,0.00808558,-0.00404741,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,3,1740256958871671524
F,115,0,1740256958878770432,['estOrientQuaternion'],,,,,,,,,,,,,,0.43729961,0.25158992,0.64012367,-0.57940775,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.42052317,4.04309607,-2.02386427,1.37362373,12.54357338,-10.40183449,-6.9531889,7.4408226,-9.87479496,-8.32681274,-5.10275078,0.52703923,1081.14201355,-28.33112366,3.80708777,,,,,,1,2,0,2,1740256958876355164
F,115,0,1740256958880221440,,-0.01910167,1.44031751,-1.04397559,2.38159299,4.04773569,-2.01994181,-0.00005421,0.00287358,-0.00211512,0.00475463,0.00809121,-0.00404435,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256958876447332
F,115,0,1740256958880766208,['estOrientQuaternion'],,,,,,,,,,,,,,0.4329282,0.2536824,0.64099914,-0.58080852,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.38806605,4.03915071,-2.02861238,0.18277845,13.78944969,-10.55681515,-8.12737942,8.6554203,-10.07239628,-8.31015778,-5.13402891,0.48441872,1081.14201355,-28.34190613,4.39542839,,,,,,1,0,0,1,1740256958876677706
F,115,0,1740256958882210560,,0.01464539,1.42327321,-1.07799375,2.35443115,4.05467033,-2.02018881,-0.0000401,0.00289044,-0.00208679,0.00470639,0.00811349,-0.00403758,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1740256958877072433
F,115,0,1740256958882760448,['estOrientQuaternion'],,,,,,,,,,,,,,0.42855042,0.25575954,0.64187658,-0.58217371,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.36253667,4.05319834,-2.02103925,-0.57791722,14.44216919,-9.92765236,-8.87096786,9.27672005,-9.48594666,-8.29305077,-5.16544914,0.44170523,1081.14201355,-28.35121734,5.12869794,,,,,,2,1,0,1,1740256958877384993
F,115,0,1740256958884197120,,-0.04647484,1.43443763,-1.08960867,2.32417154,4.05887556,-2.03232861,-0.00008097,0.00287836,-0.00214203,0.00463915,0.00812202,-0.00406176,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256958877494810
F,115,0,1740256958884757760,['estOrientQuaternion'],,,,,,,,,,,,,,0.42416281,0.25782254,0.64275861,-0.58350223,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.32855129,4.05800533,-2.02915382,-0.06427851,14.05893135,-10.49540806,-8.33975124,8.86190128,-10.09659386,-8.27547264,-5.19703007,0.39881438,1081.14201355,-28.36138316,4.70804465,,,,,,1,2,0,1,1740256958882341971
F,115,0,1740256958886184960,,-0.26258385,1.54250085,-1.053563,2.29179907,4.05564404,-2.03373551,-0.00055671,0.00319115,-0.00213106,0.00457879,0.00811731,-0.00406913,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1740256958882438824
F,115,0,1740256958886753536,['estOrientQuaternion'],,,,,,,,,,,,,,0.41976514,0.25986132,0.64364558,-0.58479887,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.30043173,4.05849457,-2.03943753,-1.98258078,15.40215302,-10.75387478,-10.23990726,10.17323685,-10.39802361,-8.25732613,-5.22891569,0.35585126,1081.14201355,-28.37058298,5.18841229,,,,,,1,0,0,1,1740256958882650975
F,115,0,1740256958888174336,,-0.24575272,1.51014614,-1.04587865,2.25797486,4.0606513,-2.03084898,-0.00062096,0.00302173,-0.00211366,0.00450262,0.00811355,-0.00405482,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1740256958883005073
F,115,0,1740256958888752896,['estOrientQuaternion'],,,,,,,,,,,,,,0.41536751,0.26187596,0.64453429,-0.58606011,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.26070166,4.04956007,-2.03137636,-3.52692795,14.90318489,-10.43136978,-11.76561451,9.64221764,-10.11847019,-8.23868656,-5.26096725,0.31289917,1081.14201355,-28.38077229,4.70176057,,,,,,1,2,0,1,1740256958888250758
F,115,0,1740256958890165504,,-0.29052034,1.55338693,-1.03859138,2.2281692,4.06213999,-2.03392339,-0.00047289,0.00307338,-0.00222779,0.00444922,0.00812302,-0.00407384,907.20733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1740256958888349056
F,115,0,1740256958890750976,['estOrientQuaternion'],,,,,,,,,,,,,,0.41096714,0.26386967,0.64542609,-0.58728522,922.67681885,0.09853713,0.24332052,0.07807038,0.12177364,2.23427391,4.05893707,-2.04123354,-1.83309186,14.77922249,-11.2205019,-10.05264854,9.48605156,-10.95061016,-8.21955681,-5.29317093,0.26989189,1081.14201355,-28.39107627,4.6413337,,,,,,1,2,0,2,1740256958889169438
