state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,113,0,16.266199999999998,361.9512195121951,848.56924285,50.03172302,92356.51562500,-0.49226394,0.95016974,-0.09665726,-0.59881824,-0.65336066,0.60747498,40.17233276,-15.28064823,14.63394260,-41.07359695,-24.79116440,-39.00749588,10.21746540,20.47699356,-146.96342468,0.40779611,0.67908818,-0.44151786,0.20549871,0.54924643,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107567406454
F,113,0,16.27234,421.9512195121951,848.58023772,50.02713013,92356.40625000,-0.48295835,0.91023588,-0.09508044,-0.57532865,-0.63204241,0.58338487,40.52281189,-16.02832794,15.35110569,-45.68175125,-24.38170624,-39.22576523,10.17299175,20.36236000,-147.03251648,0.40799075,0.68122065,-0.44306934,0.20251060,0.54645908,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107578426600
F,113,0,16.27944,355.8536585365853,848.59020792,50.03373718,92359.23437500,-0.48425728,0.86726028,-0.08961745,-0.54315519,-0.61083180,0.57144010,40.77729416,-16.44031525,15.57235813,-49.06920242,-23.96292305,-39.30106735,10.05877972,20.24577713,-147.08058167,0.40811998,0.68275785,-0.44419426,0.20036581,0.54441428,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107589415430
F,113,0,16.275479999999998,400.9756097560976,848.60073883,50.03536987,92358.15625000,-0.47765654,0.83428210,-0.10460401,-0.51887071,-0.60716599,0.54520369,41.04600525,-16.72260284,16.09115601,-51.79289627,-23.75327110,-39.49718857,10.04274750,20.20207405,-147.12945557,0.40825450,0.68438536,-0.44537190,0.19813652,0.54222012,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107600415520
F,113,0,16.28018,300.9756097560975,848.61286034,50.02012634,92361.28125000,-0.47541443,0.79264861,-0.09353483,-0.49347246,-0.58023918,0.53185242,41.48381042,-17.21088409,16.25900269,-55.32530594,-23.19739151,-39.68756485,10.09656525,20.12553024,-147.20672607,0.40847859,0.68700290,-0.44726375,0.19455211,0.53863871,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107611410851
F,113,0,16.27771,268.0487804878049,848.62436118,50.02664185,92362.65625000,-0.47478062,0.76896226,-0.09001132,-0.47915018,-0.56742185,0.52275169,41.79779434,-17.59235382,16.65573120,-57.77434158,-22.81394768,-39.81261063,9.92379856,20.00849342,-147.25878906,0.40861893,0.68885654,-0.44860455,0.19201659,0.53605986,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107622413033
F,113,0,16.27975,322.9268292682927,848.63550875,50.03373718,92363.46875000,-0.48500389,0.74760509,-0.08674072,-0.46567219,-0.56000739,0.52077568,42.28985596,-18.00434113,17.22793579,-60.67351151,-22.21489525,-40.08864975,9.87863445,19.84816742,-147.33743286,0.40883267,0.69171524,-0.45069450,0.18808952,0.53200293,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107633412197
F,113,0,16.28377,327.0731707317073,848.64557870,50.03086853,92362.93750000,-0.50122577,0.75018400,-0.08504991,-0.46851009,-0.56583315,0.53062963,42.63755417,-18.53839874,17.66281128,-63.02336502,-21.82312393,-40.27284241,9.74813080,19.75157356,-147.38934326,0.40897852,0.69370186,-0.45216188,0.18534821,0.52912527,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107644418324
F,113,0,16.2836,411.9512195121951,848.65668484,50.03057861,92364.62500000,-0.53379452,0.76902062,-0.07216357,-0.48651624,-0.57517320,0.56037009,43.18377304,-18.75202179,18.14346313,-65.35796356,-21.18909264,-40.43276978,9.77383041,19.66956902,-147.46447754,0.40918720,0.69675416,-0.45445561,0.18108338,0.52460712,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107655412525
F,113,0,16.281750000000002,470.9756097560975,848.66822599,50.02684021,92365.37500000,-0.56335109,0.79101533,-0.09556673,-0.49807918,-0.61452734,0.57138097,43.57138824,-18.61469269,18.28842163,-68.26475525,-20.69616318,-40.51908493,9.66412449,19.54728127,-147.51275635,0.40932354,0.69889015,-0.45606807,0.17810345,0.52137685,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107666413874
F,113,0,16.2729,210.0,848.67947449,50.03431702,92366.46875000,-0.59900874,0.81948769,-0.11605020,-0.51885545,-0.65602142,0.58674026,44.17093658,-19.09534454,18.34182739,-70.38572693,-19.96523285,-40.84693527,9.65085030,19.45835304,-147.58268738,0.40951279,0.70214444,-0.45847887,0.17357852,0.51639229,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107677412945
F,113,0,16.275499999999997,438.0487804878049,848.68835949,50.02549744,92368.25000000,-0.62707275,0.82903439,-0.12021381,-0.52575642,-0.67423880,0.60328454,44.59258652,-19.41577911,18.24264526,-72.66691589,-19.47180557,-40.85631180,9.48193264,19.37776184,-147.62780762,0.40964362,0.70438612,-0.46011266,0.17044346,0.51291877,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107688420276
F,113,0,16.27901,293.9024390243902,848.70094485,50.03105164,92369.84375000,-0.65605456,0.78999269,-0.10795508,-0.49234360,-0.66183287,0.62106782,45.03148270,-19.70569611,18.04428101,-75.07780457,-18.93140411,-41.19119644,9.53433800,19.30610847,-147.67155457,0.40976152,0.70667678,-0.46176353,0.16721500,0.50933444,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107699415588
F,113,0,16.282120000000003,370.9756097560976,848.71106771,50.03067017,92370.01562500,-0.65601927,0.75605148,-0.10187844,-0.47626585,-0.64353192,0.60941935,45.72042465,-19.85065460,17.95272827,-76.55027771,-18.15361977,-41.47009659,9.53453541,19.16581726,-147.73626709,0.40994129,0.71020311,-0.46425536,0.16222478,0.50374758,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107710416011
F,113,0,16.271440000000002,260.9756097560976,848.72277983,50.02961731,92370.48437500,-0.64756757,0.72332472,-0.09384479,-0.45963407,-0.62082082,0.59553969,46.19761276,-19.86591339,17.97561646,-77.94645691,-17.58253479,-41.70547867,9.43740749,19.11318016,-147.78102112,0.41006613,0.71260077,-0.46593714,0.15881854,0.49987948,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107721416157
F,113,0,16.27956,430.0,848.73366037,50.03182983,92370.75000000,-0.60152787,0.67103159,-0.07945015,-0.44082350,-0.56889802,0.54814345,46.93000412,-19.93457794,17.86880493,-79.46470642,-16.75003624,-41.78146744,9.33207226,19.03041267,-147.84994507,0.41025600,0.71621954,-0.46843815,0.15367322,0.49394321,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107732417987
F,113,0,16.276819999999997,423.9024390243902,848.74372723,50.02529907,92370.82812500,-0.64299721,0.63515747,-0.11433484,-0.39655834,-0.60323870,0.55568653,47.43086243,-19.60651398,17.85354614,-80.49467468,-16.10439110,-42.10229111,9.41987705,18.98063469,-147.89604187,0.41038802,0.71864939,-0.47010592,0.15020438,0.48987979,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107743416799
F,113,0,16.27771,348.04878048780483,848.75631094,50.02568054,92374.10937500,-0.65002203,0.60990012,-0.08560851,-0.39176971,-0.57328701,0.56541514,48.20161057,-19.74384308,17.51022339,-81.48649597,-15.19652462,-42.14865494,9.24806595,18.81556892,-147.96817017,0.41058797,0.72231430,-0.47259387,0.14493528,0.48364344,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107754423667
F,113,0,16.27142,469.0243902439024,848.76637754,50.02059937,92374.28125000,-0.65938580,0.57413185,-0.08952822,-0.36407936,-0.56826663,0.56298453,48.72414398,-19.39289093,17.57888794,-82.38676453,-14.58328915,-42.27862167,9.28161240,18.78014565,-148.01579285,0.41072330,0.72475582,-0.47423699,0.14141347,0.47940648,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107765426460
F,113,0,16.282140000000002,174.8780487804878,848.77810005,50.03355408,92376.09375000,-0.66453326,0.57217187,-0.11791097,-0.36762193,-0.59251630,0.54467112,49.52178574,-19.59888458,17.59414673,-82.95133972,-13.74128819,-42.49703217,9.26095486,18.64502907,-148.08885193,0.41091782,0.72839266,-0.47670197,0.13608608,0.47294816,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107776427735
F,113,0,16.28766,319.0243902439024,848.78902820,50.01638794,92376.17187500,-0.68991971,0.56766760,-0.14107673,-0.36145175,-0.62138689,0.54897130,50.06465912,-19.75910187,17.47207642,-83.12681580,-13.03947258,-42.59109879,9.23253155,18.56379700,-148.13850403,0.41106650,0.73079896,-0.47834760,0.13248304,0.46857753,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107787419825
F,113,0,16.2834,200.0,848.79909502,50.02999878,92378.54687500,-0.74187118,0.55745518,-0.14502673,-0.35012043,-0.64528388,0.58582103,50.60961533,-20.18634796,16.94564819,-82.98185730,-12.50084591,-42.80775833,9.18811989,18.48976135,-148.18449402,0.41118544,0.73316288,-0.47995064,0.12888473,0.46422872,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107798424100
F,113,0,16.2788,358.0487804878049,848.80958108,50.02377319,92379.28125000,-0.82141697,0.56020164,-0.16921493,-0.34736621,-0.70323467,0.63402134,51.43848801,-20.60596466,16.19033813,-82.62327576,-11.51186657,-42.88049316,9.14668751,18.34115219,-148.24821472,0.41136622,0.73666131,-0.48228440,0.12343911,0.45770583,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107809421061
F,113,0,16.27383,203.90243902439022,848.82174530,50.02970886,92380.65625000,-0.90891498,0.59372485,-0.19096310,-0.37009770,-0.77299941,0.69325495,51.99689484,-21.03321075,15.31295872,-81.37205505,-10.95600414,-43.03602982,9.14054298,18.26933670,-148.28643799,0.41146854,0.73895180,-0.48378855,0.11978213,0.45337749,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107820428984
F,113,0,16.27999,312.9268292682927,848.83301026,50.03373718,92381.70312500,-0.90892673,0.60336936,-0.19449137,-0.39508414,-0.77878267,0.68222809,52.83367920,-21.78852081,14.18380833,-80.32682800,-9.97044563,-43.10210419,9.13259506,18.13580132,-148.34062195,0.41161633,0.74228418,-0.48589119,0.11430243,0.44705579,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107831422740
F,113,0,16.28453,379.0243902439024,848.84439583,50.03480530,92381.42187500,-0.94492763,0.58262789,-0.23655079,-0.37017971,-0.82472712,0.68636161,53.39378357,-22.62775421,12.39853001,-78.77806091,-9.37709808,-43.24715042,9.02976894,18.06659889,-148.37490845,0.41171074,0.74445492,-0.48719236,0.11063366,0.44293427,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107842437923
F,113,0,16.283640000000002,182.9268292682927,848.85454924,50.02961731,92383.71875000,-0.91827905,0.53389448,-0.21754499,-0.34781903,-0.78242886,0.66515595,54.23789215,-23.44409943,11.02523899,-77.42002869,-8.46459484,-43.30843735,9.00608253,17.95177269,-148.43031311,0.41186780,0.74763751,-0.48896506,0.10508691,0.43693021,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107853432142
F,113,0,16.282410000000002,444.8780487804878,848.86460845,50.03480530,92384.54687500,-0.82309854,0.51966250,-0.17921877,-0.36442599,-0.70059812,0.59667051,54.79960251,-23.77979279,9.95712376,-76.20695496,-7.93065214,-43.40634537,8.89266777,17.90182686,-148.46751404,0.41196769,0.74970883,-0.49004388,0.10139468,0.43302751,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107864427084
F,113,0,16.27944,322.9268292682927,848.87713654,50.01475525,92384.93750000,-0.82655221,0.43383330,-0.17036398,-0.29763824,-0.67149901,0.60076964,55.64627457,-24.19940948,8.83560276,-74.36064148,-6.97052717,-43.42752838,8.74444199,17.76751137,-148.52958679,0.41215277,0.75274509,-0.49154308,0.09580367,0.42729622,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107875429970
F,113,0,16.27915,146.09756097560975,848.88812711,50.03317261,92385.09375000,-0.84126049,0.41017064,-0.13981740,-0.29077727,-0.64789903,0.62544662,56.19541550,-24.58850861,7.69119406,-72.60588074,-6.46975422,-43.50524139,8.75547695,17.73545647,-148.57264709,0.41226047,0.75468534,-0.49243149,0.09218673,0.42363060,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107886428856
F,113,0,16.286369999999998,435.8536585365854,848.89951382,50.02876282,92385.03125000,-0.99281049,0.32189310,-0.16703090,-0.19716376,-0.72289878,0.74547362,56.74213791,-25.26752472,7.40127707,-70.01951599,-5.67402792,-43.54497147,8.68151093,17.70032120,-148.60905457,0.41236433,0.75657487,-0.49325630,0.08856738,0.42005759,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107897428113
F,113,0,16.28387,360.0,848.90983018,50.02742004,92386.28125000,-1.08193207,0.39302218,-0.19424684,-0.26695296,-0.81172562,0.79536980,57.53427124,-26.96887970,7.48520041,-65.52581024,-5.15256357,-43.58900070,8.56466484,17.61231613,-148.65469360,0.41249180,0.75914472,-0.49448815,0.08320624,0.41503906,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107908433017
F,113,0,16.274199999999997,232.9268292682927,848.91989858,50.01446533,92387.79687500,-1.20114195,0.34478685,-0.16356426,-0.23384345,-0.83562696,0.91401213,58.03443527,-29.57813263,8.16421604,-61.05498123,-4.66044712,-43.61018753,8.40665817,17.55169296,-148.67613220,0.41255957,0.76061195,-0.49533916,0.07969505,0.41201615,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107919430163
F,113,0,16.27612,190.97560975609755,848.93248061,50.02357483,92387.17187500,-1.19127238,0.40059331,-0.12188141,-0.31348068,-0.81367254,0.91330528,58.73250580,-32.26367950,9.43832493,-53.14329910,-3.94493175,-43.71749878,8.31068420,17.48164368,-148.69494629,0.41260597,0.76235634,-0.49674654,0.07453538,0.40804419,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107930442345
F,113,0,16.27385,182.9268292682927,848.94324328,50.03451538,92388.93750000,-1.25233936,0.32639933,-0.15131854,-0.24047893,-0.85061127,0.95729721,59.14998245,-35.23914337,11.24649143,-46.58201981,-3.64302611,-43.66003418,8.29159355,17.39378738,-148.70217896,0.41261905,0.76312280,-0.49782583,0.07120201,0.40588564,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107941430824
F,113,0,16.27043,193.90243902439025,848.95347472,50.02491760,92390.45312500,-1.24550211,0.28535655,-0.18165354,-0.20253760,-0.86260235,0.93840170,59.70163345,-37.97046661,12.30697727,-39.88341141,-3.19414544,-43.73218536,8.02056789,17.30141068,-148.72012329,0.41267496,0.76376826,-0.49954671,0.06645619,0.40335429,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107952436692
F,113,0,16.27866,216.09756097560975,848.96519801,50.02731323,92390.59375000,-1.19458199,0.22646430,-0.17139772,-0.15521926,-0.81311822,0.90688205,60.02070236,-41.72412872,14.51950169,-31.54448509,-2.90831494,-43.78428650,7.94566345,17.24023247,-148.73245239,0.41270769,0.76382369,-0.50081372,0.06340810,0.40216738,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107963431189
F,113,0,16.26959,348.04878048780483,848.97595922,50.03384399,92392.10937500,-1.11199069,0.20917882,-0.16450641,-0.14671171,-0.76073813,0.84088922,60.42657089,-44.92084503,15.91568089,-25.17394066,-2.62377143,-43.78590393,7.69546461,17.11895752,-148.76087952,0.41278237,0.76332593,-0.50294685,0.05898708,0.40112171,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107974434427
F,113,0,16.272180000000002,431.9512195121951,848.98655137,50.03346252,92393.04687500,-1.04158270,0.19044361,-0.14496091,-0.13735065,-0.70344597,0.79276460,60.65095139,-47.64453888,17.36526489,-19.24590302,-2.50326419,-43.82422638,7.51364088,17.05848122,-148.78501892,0.41284961,0.76263803,-0.50450242,0.05614341,0.40088475,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107985436091
F,113,0,16.28191,353.9024390243902,848.99844346,50.02809143,92395.39062500,-0.99132204,0.17990004,-0.14272545,-0.12976575,-0.67225301,0.75278842,60.92554855,-51.16168976,19.21157837,-12.60832977,-2.40756607,-43.97050476,7.35944414,16.92158318,-148.82798767,0.41297224,0.76110595,-0.50703752,0.05199112,0.40115780,1055.76753173,1054.89258775,-22.34637451,1,0,1775328107996435125
F,113,0,16.28187,156.09756097560975,849.00798215,50.04275513,92396.46875000,-1.01777923,0.17650689,-0.13617493,-0.12934849,-0.67860162,0.77996278,61.06922913,-54.14478302,20.87478638,-7.45848846,-2.35606217,-43.83934021,7.27487230,16.80844688,-148.85644531,0.41304183,0.75974911,-0.50888085,0.04927888,0.40173763,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108007436715
F,113,0,16.27868,358.0487804878049,849.01810611,50.01992798,92397.70312500,-1.06976509,0.19486181,-0.15022269,-0.14208037,-0.72048891,0.81587017,61.17799377,-57.21179962,22.78213501,-1.78984857,-2.45575213,-44.04399109,7.03148508,16.72870064,-148.88261414,0.41312909,0.75813270,-0.51083416,0.04665484,0.40262493,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108018437009
F,113,0,16.275329999999997,268.0487804878049,849.03063161,50.02433777,92398.56250000,-1.13750339,0.24632330,-0.15367690,-0.18777815,-0.77039796,0.86569762,61.27656937,-61.31641006,24.66659546,5.46570539,-2.55366158,-44.04265594,6.86348343,16.58340263,-148.91421509,0.41321394,0.75517535,-0.51398575,0.04281932,0.40459275,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108029433395
F,113,0,16.262410000000003,293.9024390243902,849.04165690,50.03115845,92399.53125000,-1.18094611,0.27041379,-0.15626615,-0.20712125,-0.79978603,0.89978886,61.29493332,-64.74964142,26.10855103,11.51581478,-2.74266362,-44.11560822,6.64671707,16.50545311,-148.93176270,0.41325825,0.75280231,-0.51624715,0.04032054,0.40638894,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108040447818
F,113,0,16.2815,293.9024390243902,849.05346530,50.02386475,92399.65625000,-1.21414471,0.30438846,-0.15056027,-0.23534548,-0.81917781,0.92899311,61.25766754,-69.33490753,28.25241089,18.62640953,-3.02642179,-44.10809326,6.30726480,16.40192604,-148.95487976,0.41332710,0.74870032,-0.51984978,0.03666298,0.40970704,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108051444519
F,113,0,16.27286,430.0,849.06334982,50.02453613,92401.56250000,-1.21879983,0.32881257,-0.14982462,-0.25319359,-0.82645738,0.93214786,61.18687439,-72.99701691,29.99191284,23.88306236,-3.17179322,-44.21722794,6.05854654,16.32697296,-148.96903992,0.41336593,0.74557292,-0.52240026,0.03427991,0.41236395,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108062441998
F,113,0,16.27761,187.0731707317073,849.07489127,50.02156067,92402.28125000,-1.16624296,0.34708408,-0.14306979,-0.26337609,-0.79795742,0.89160287,61.01935577,-76.33106232,31.30416870,29.24652672,-3.69060612,-44.26612473,5.74905109,16.18159866,-148.99240112,0.41343263,0.74032873,-0.52642787,0.03075202,0.41694310,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108073441921
F,113,0,16.26756,377.0731707317073,849.08600023,50.02079773,92403.79687500,-1.06366217,0.34944084,-0.13140240,-0.26361668,-0.73785114,0.81045336,60.86880493,-79.74903107,32.54013062,34.89990616,-4.00078487,-44.27114868,5.40058756,16.11762619,-149.01376343,0.41349244,0.73649412,-0.52921677,0.02844188,0.42035380,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108084445937
F,113,0,16.275029999999997,392.9268292682927,849.09737339,50.02511597,92404.14062500,-0.97502232,0.36571902,-0.14617135,-0.26240867,-0.71082896,0.72914255,60.60152054,-82.02259064,32.89108276,37.95929337,-4.61426878,-44.31663895,5.02205515,15.99750614,-149.05599976,0.41360688,0.73036724,-0.53346157,0.02500103,0.42586076,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108095439841
F,113,0,16.26985,232.9268292682927,849.10636684,50.03259277,92404.57812500,-0.91110605,0.37250596,-0.13234638,-0.26774636,-0.67109144,0.68142390,60.39819717,-83.72394562,32.63168335,40.64484024,-4.97416592,-44.42568207,4.61523390,15.93902397,-149.09101868,0.41369924,0.72604001,-0.53629690,0.02269700,0.42980975,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108106448042
F,113,0,16.275889999999997,394.8780487804878,849.11871732,50.02348328,92406.04687500,-0.88438648,0.36112720,-0.13293454,-0.25034586,-0.65351969,0.66367376,60.18277359,-85.33374786,32.15866089,43.38379288,-5.42939520,-44.35838318,4.36314631,15.86131859,-149.12721252,0.41380551,0.72163326,-0.53907740,0.02042572,0.43384784,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108117440577
F,113,0,16.27966,244.8780487804878,849.12885086,50.02021790,92408.32812500,-0.87670863,0.38982147,-0.11257740,-0.27386278,-0.64384031,0.66612411,59.83264542,-86.56208038,31.63223267,45.35217667,-6.09186411,-44.44773865,3.92732954,15.71815109,-149.18345642,0.41396368,0.71479326,-0.54314691,0.01702994,0.44019553,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108128441796
F,113,0,16.27618,307.0731707317073,849.14136787,50.02981567,92408.42187500,-0.83047873,0.51541817,-0.11979358,-0.37525532,-0.68194330,0.60318995,59.58572769,-88.20240021,31.21261597,46.90857315,-6.61760187,-44.63401794,3.66542792,15.62689400,-149.22224426,0.41406515,0.71011168,-0.54580104,0.01477026,0.44454974,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108139443071
F,113,0,16.27084,493.9024390243902,849.15187909,50.03134155,92410.21875000,-0.91981006,0.48107988,-0.07896902,-0.34829187,-0.67430866,0.71254838,59.20344162,-89.57569122,30.91506958,47.99194717,-7.25936556,-44.49676895,3.12741876,15.56856632,-149.27888489,0.41422135,0.70283711,-0.54976290,0.01123738,0.45128107,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108150443050
F,113,0,16.28871,390.9756097560976,849.16150158,50.03527832,92410.43750000,-0.93645585,0.52296537,-0.10247427,-0.36387002,-0.71879357,0.71545637,58.94482803,-90.92609406,30.64041138,48.91510391,-7.57886744,-44.36811066,2.56182790,15.47220325,-149.31300354,0.41431350,0.69797754,-0.55229300,0.00890647,0.45576352,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108161442103
F,113,0,16.282490000000003,190.97560975609755,849.17408488,50.03306580,92411.68750000,-0.92991805,0.59341604,-0.08843542,-0.41764373,-0.73911679,0.70992339,58.54277039,-92.65032959,30.18264771,50.02899551,-8.30600834,-44.51921463,2.08625770,15.35675907,-149.36236572,0.41445190,0.69043678,-0.55605662,0.00529557,0.46267709,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108172458711
F,113,0,16.275209999999998,392.9268292682927,849.18415199,50.03451538,92413.00000000,-0.90700138,0.63259852,-0.06550238,-0.45430273,-0.73243123,0.69589984,58.27186584,-93.71081543,30.00717163,50.26550674,-8.75320053,-44.53444672,1.61699140,15.29487133,-149.39558411,0.41454312,0.68532687,-0.55850673,0.00283436,0.46732154,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108183449449
F,113,0,16.27387,343.9024390243902,849.19630496,50.02961731,92413.25000000,-0.86331981,0.61730003,-0.06010837,-0.43212759,-0.70552140,0.66745692,57.86357498,-94.55004883,29.74777222,50.15869522,-9.45410156,-44.43584824,0.98959398,15.18761539,-149.44877625,0.41469386,0.67753708,-0.56211185,-0.00095717,0.47431308,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108194450243
F,113,0,16.27851,382.9268292682927,849.20698840,50.02415466,92414.40625000,-0.78081638,0.56265295,-0.05164810,-0.38715726,-0.63977379,0.60804516,57.58924866,-95.59527588,29.82406616,50.21973038,-9.84037304,-44.43351746,0.46036422,15.11454964,-149.48793030,0.41480604,0.67224985,-0.56448621,-0.00354875,0.47898114,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108205446073
F,113,0,16.26559,438.0487804878049,849.21687127,50.02952576,92414.84375000,-0.71735942,0.53293145,-0.04136937,-0.36416107,-0.59318101,0.56200969,57.31593323,-95.97674561,29.64859009,49.70856094,-10.32680321,-44.55538177,0.09162271,15.02865219,-149.53204346,0.41492501,0.66688472,-0.56683159,-0.00622484,0.48366109,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108216450719
F,113,0,16.28067,418.04878048780483,849.22945280,50.02252197,92415.92187500,-0.67306244,0.51506972,-0.03244384,-0.34627810,-0.56218922,0.53235072,56.91455460,-96.99145508,29.68673706,49.02191544,-10.94109249,-44.43861008,-0.58137900,14.95641994,-149.60139465,0.41512191,0.65895015,-0.57020319,-0.01019241,0.49045819,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108227447790
F,113,0,16.27599,355.8536585365853,849.23951965,50.02021790,92417.71875000,-0.66647154,0.52068442,-0.02208333,-0.34973302,-0.55682504,0.53236914,56.64769745,-97.46447754,29.86221313,48.18268204,-11.35058022,-44.42529678,-1.14700401,14.87319660,-149.64982605,0.41525778,0.65352923,-0.57245445,-0.01296586,0.49500236,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108238449176
F,113,0,16.2801,237.0731707317073,849.25032633,50.02961731,92417.75000000,-0.67208785,0.54731393,-0.00368812,-0.37016082,-0.56342334,0.54479659,56.25785446,-98.24267578,30.35049438,47.45026016,-11.88348579,-44.37245560,-1.76200402,14.76334000,-149.72065735,0.41544828,0.64538127,-0.57578510,-0.01722617,0.50165528,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108249451951
F,113,0,16.28179,271.95121951219517,849.26220718,50.03279114,92418.53125000,-0.67652756,0.61325467,0.00534530,-0.41962215,-0.59990865,0.54573470,56.00260544,-98.96746826,31.25839233,45.96252823,-12.27819538,-44.29622650,-2.20094085,14.66698074,-149.76695251,0.41557470,0.63991123,-0.57800490,-0.02013253,0.50598294,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108260450152
F,113,0,16.27369,374.8780487804878,849.27275103,50.03057861,92420.10937500,-0.72205114,0.65981805,0.01567242,-0.44564319,-0.64045554,0.59006971,55.63309860,-99.31842041,31.73904419,44.58923721,-12.77447128,-44.24277496,-3.10011554,14.56222057,-149.83370972,0.41576138,0.63164598,-0.58134413,-0.02466423,0.51230258,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108271450520
F,113,0,16.27791,268.0487804878049,849.28235039,50.02500916,92420.01562500,-0.74085617,0.70440722,0.03308775,-0.48059803,-0.66524512,0.61043143,55.39680099,-99.75329590,32.50198364,43.09387589,-13.11800003,-44.21819687,-3.45069313,14.50076675,-149.87489319,0.41587925,0.62608987,-0.58358490,-0.02781856,0.51639748,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108282463073
F,113,0,16.2749,200.0,849.29523453,50.03335571,92421.46875000,-0.72172785,0.75873554,0.06211253,-0.53005874,-0.67884290,0.59886444,55.05970001,-100.21868896,33.87527466,40.78979874,-13.57440662,-44.11450195,-4.26964331,14.40280724,-149.93669128,0.41604534,0.61780816,-0.58695185,-0.03264552,0.52224046,1055.76753173,1054.89258775,-22.34637451,1,0,1775328108293453144
